2021-10-07 17:25:26, success, 0.205305
2021-10-07 17:33:07, success, 0.204590
2021-10-07 17:37:17, success, 0.325160
2021-10-07 17:42:06, success, 0.326748
2021-10-07 17:46:11, success, 0.191019
2021-10-07 17:55:40, success, 0.329964
2021-10-07 17:59:04, success, 0.207230
2021-10-07 18:16:44, success, 0.205136
2021-10-07 18:35:47, success, 0.330574
2021-10-07 18:49:36, success, 0.193663
2021-10-07 19:03:46, success, 0.191860
2021-10-07 19:17:11, success, 0.316557
2021-10-07 19:28:33, success, 0.328000
2021-10-07 19:39:54, success, 0.206400
2021-10-07 19:51:06, success, 0.206545
2021-10-07 20:07:51, success, 0.341508
2021-10-07 20:27:13, success, 0.306881
2021-10-07 20:39:53, success, 0.342863
2021-10-07 20:53:26, success, 0.325126
2021-10-07 21:06:44, success, 0.208023
2021-10-07 21:27:06, success, 0.329619
2021-10-07 21:37:30, success, 0.191294
2021-10-07 21:48:51, success, 0.330455
2021-10-07 22:02:39, success, 0.341195
2021-10-07 22:23:15, success, 0.190621
2021-10-07 22:37:52, success, 0.304901
2021-10-07 22:51:15, success, 0.182222
2021-10-07 23:00:30, success, 0.311280
2021-10-07 23:23:21, success, 0.303785
2021-10-07 23:39:22, success, 0.183656
2021-10-07 23:48:22, success, 0.308354
2021-10-07 23:59:40, success, 0.321959
2021-10-08 01:19:00, success, 0.301552
2021-10-08 02:13:11, success, 0.327205
2021-10-08 02:41:49, success, 31.682445
2021-10-08 02:53:50, success, 0.307388
2021-10-08 03:16:27, success, 0.308210
2021-10-08 03:32:19, success, 0.328146
2021-10-08 03:44:57, success, 0.316683
2021-10-08 03:56:13, success, 0.308182
2021-10-08 04:25:28, success, 0.327455
2021-10-08 04:49:21, success, 0.324871
2021-10-08 05:01:19, success, 0.315690
2021-10-08 05:21:34, success, 0.313687
2021-10-08 05:32:59, success, 0.328102
2021-10-08 05:44:20, success, 0.193377
2021-10-08 05:55:45, success, 0.315386
2021-10-08 06:24:01, success, 0.326726
2021-10-08 06:42:49, success, 0.315353
2021-10-08 06:54:12, success, 0.316474
2021-10-08 07:14:21, success, 0.192985
2021-10-08 07:31:43, success, 0.317144
2021-10-08 07:40:41, success, 0.191180
2021-10-08 07:51:52, success, 0.191545
2021-10-08 08:11:36, success, 0.315910
2021-10-08 08:34:32, success, 0.326752
2021-10-08 08:46:44, success, 0.192167
2021-10-08 08:58:07, success, 0.327262
2021-10-08 09:21:37, success, 0.313722
2021-10-08 09:36:08, success, 0.190750
2021-10-08 09:47:24, success, 0.193595
2021-10-08 09:58:39, success, 0.191710
2021-10-08 10:24:59, success, 0.316905
2021-10-08 10:40:57, success, 0.314617
2021-10-08 10:54:17, success, 0.192586
2021-10-08 11:09:50, success, 0.307689
2021-10-08 11:26:43, success, 0.313221
2021-10-08 11:37:52, success, 0.305303
2021-10-08 11:49:13, success, 0.193105
2021-10-08 12:01:52, success, 0.193229
2021-10-08 12:38:35, success, 0.306167
2021-10-08 13:05:04, success, 0.320394
2021-10-08 13:28:34, success, 0.191111
2021-10-08 13:41:23, success, 0.328028
2021-10-08 13:52:40, success, 0.327594
2021-10-08 14:10:18, success, 0.189371
