2021-10-07 17:27:38, success, 0.329539
2021-10-07 17:33:08, success, 0.318028
2021-10-07 17:37:19, success, 0.564435
2021-10-07 17:44:19, success, 0.500785
2021-10-07 17:48:25, success, 0.321301
2021-10-07 17:55:41, success, 0.504366
2021-10-07 18:01:17, success, 0.304701
2021-10-07 18:16:44, success, 0.319687
2021-10-07 18:35:48, success, 0.481019
2021-10-07 18:51:49, success, 0.325365
2021-10-07 19:03:47, success, 0.374441
2021-10-07 19:17:44, success, 0.468763
2021-10-07 19:28:34, success, 0.499955
2021-10-07 19:39:55, success, 0.294050
2021-10-07 19:51:07, success, 0.299593
2021-10-07 20:10:04, success, 0.504919
2021-10-07 20:27:14, success, 0.562992
2021-10-07 20:39:54, success, 0.529332
2021-10-07 20:53:27, success, 0.521286
2021-10-07 21:08:58, success, 0.317420
2021-10-07 21:27:07, success, 0.546869
2021-10-07 21:37:31, success, 0.324552
2021-10-07 21:48:53, success, 0.477303
2021-10-07 22:02:40, success, 0.500541
2021-10-07 22:23:16, success, 0.294770
2021-10-07 22:37:53, success, 0.478759
2021-10-07 22:51:15, success, 0.292429
2021-10-07 23:00:31, success, 0.480947
2021-10-07 23:25:34, success, 0.467208
2021-10-07 23:39:22, success, 0.288818
2021-10-07 23:48:23, success, 0.470042
2021-10-07 23:59:42, success, 0.492031
2021-10-08 01:21:14, success, 0.475075
2021-10-08 02:15:24, success, 0.508841
2021-10-08 02:42:21, success, 0.298487
2021-10-08 02:53:51, success, 0.469716
2021-10-08 03:16:28, success, 0.472681
2021-10-08 03:34:33, success, 0.499401
2021-10-08 03:44:58, success, 32.092883
2021-10-08 03:58:26, success, 0.470137
2021-10-08 04:25:29, success, 0.498581
2021-10-08 04:51:35, success, 0.496149
2021-10-08 05:01:20, success, 0.480901
2021-10-08 05:23:11, success, 0.469284
2021-10-08 05:33:00, success, 0.497306
2021-10-08 05:44:20, success, 0.296038
2021-10-08 05:55:46, success, 0.468014
2021-10-08 06:24:02, success, 0.500906
