2021-10-07 17:27:38, success, 0.206364
2021-10-07 17:33:08, success, 0.207662
2021-10-07 17:37:18, success, 0.326384
2021-10-07 17:42:07, success, 0.325871
2021-10-07 17:48:25, success, 0.206665
2021-10-07 17:55:41, success, 0.331587
2021-10-07 17:59:05, success, 0.229810
2021-10-07 18:16:44, success, 0.260001
2021-10-07 18:35:48, success, 0.322029
2021-10-07 18:51:49, success, 0.193347
2021-10-07 19:03:47, success, 0.207581
2021-10-07 19:17:44, success, 0.329093
2021-10-07 19:28:34, success, 0.340223
2021-10-07 19:39:55, success, 0.191576
2021-10-07 19:51:07, success, 0.207583
2021-10-07 20:07:52, success, 0.340099
2021-10-07 20:27:14, success, 0.321620
2021-10-07 20:39:54, success, 0.325016
2021-10-07 20:53:27, success, 0.335326
2021-10-07 21:06:45, success, 0.192332
2021-10-07 21:27:07, success, 0.330591
2021-10-07 21:37:30, success, 0.206801
2021-10-07 21:48:52, success, 0.314014
2021-10-07 22:02:39, success, 0.328518
