2021-10-07 17:27:39, success, 0.322142
2021-10-07 17:33:09, success, 0.320553
2021-10-07 17:39:32, success, 0.522899
2021-10-07 17:44:20, success, 0.524130
2021-10-07 17:48:25, success, 0.320529
2021-10-07 17:55:42, success, 0.506345
2021-10-07 18:01:17, success, 0.297229
2021-10-07 18:18:57, success, 0.299350
2021-10-07 18:38:01, success, 0.485832
2021-10-07 18:51:50, success, 0.300751
2021-10-07 19:03:47, success, 0.324296
2021-10-07 19:18:51, success, 0.506239
2021-10-07 19:30:48, success, 0.499120
2021-10-07 19:42:08, success, 0.317620
2021-10-07 19:51:39, success, 0.300901
2021-10-07 20:10:05, success, 0.525132
2021-10-07 20:29:27, success, 0.492729
2021-10-07 20:42:08, success, 0.524758
2021-10-07 20:53:28, success, 0.523146
2021-10-07 21:08:58, success, 0.323470
2021-10-07 21:27:08, success, 0.474363
2021-10-07 21:39:42, success, 0.320681
2021-10-07 21:51:05, success, 0.491927
2021-10-07 22:02:41, success, 0.502416
2021-10-07 22:25:29, success, 0.288665
2021-10-07 22:40:06, success, 0.474055
2021-10-07 22:51:16, success, 0.297711
2021-10-07 23:02:45, success, 0.472073
2021-10-07 23:25:35, success, 0.470943
2021-10-07 23:39:23, success, 0.297531
2021-10-07 23:50:36, success, 0.485872
2021-10-08 00:01:55, success, 0.502033
2021-10-08 01:21:14, success, 0.462501
2021-10-08 02:15:25, success, 0.500711
2021-10-08 02:42:22, success, 0.299081
2021-10-08 02:56:03, success, 0.485601
2021-10-08 03:16:29, success, 0.490863
2021-10-08 03:34:34, success, 0.501730
2021-10-08 03:46:35, success, 0.485514
2021-10-08 03:58:26, success, 0.485880
2021-10-08 04:27:43, success, 0.504785
2021-10-08 04:51:36, success, 0.501522
2021-10-08 05:03:34, success, 0.470781
2021-10-08 05:23:12, success, 0.482773
2021-10-08 05:35:12, success, 0.501957
2021-10-08 05:46:33, success, 0.301136
2021-10-08 05:56:19, success, 0.481655
2021-10-08 06:24:03, success, 0.518035
2021-10-08 06:45:03, success, 0.471385
2021-10-08 06:56:26, success, 0.485598
2021-10-08 07:16:33, success, 0.313687
2021-10-08 07:31:45, success, 0.472723
2021-10-08 07:41:14, success, 0.304220
2021-10-08 07:54:06, success, 0.296490
2021-10-08 08:13:14, success, 0.486682
2021-10-08 08:36:45, success, 0.502876
2021-10-08 08:48:21, success, 0.301881
2021-10-08 09:00:21, success, 0.501785
2021-10-08 09:23:51, success, 0.483550
2021-10-08 09:37:46, success, 0.299710
2021-10-08 09:49:38, success, 0.302605
2021-10-08 10:00:52, success, 0.297572
2021-10-08 10:25:33, success, 0.481734
2021-10-08 10:43:10, success, 0.484511
2021-10-08 10:54:18, success, 0.295893
2021-10-08 11:11:28, success, 0.486597
2021-10-08 11:28:56, success, 0.487504
2021-10-08 11:40:07, success, 0.487662
2021-10-08 11:51:27, success, 0.304967
2021-10-08 12:04:05, success, 0.301478
2021-10-08 12:40:13, success, 0.470902
2021-10-08 13:07:18, success, 0.484254
2021-10-08 13:30:47, success, 0.298588
