2021-10-07 17:27:39, success, 0.191091
2021-10-07 17:33:08, success, 0.192833
2021-10-07 17:39:32, success, 0.341357
2021-10-07 17:44:20, success, 0.342667
2021-10-07 17:48:25, success, 0.191404
2021-10-07 17:55:42, success, 0.331625
2021-10-07 18:01:17, success, 0.206870
2021-10-07 18:18:57, success, 0.208607
2021-10-07 18:38:01, success, 0.306634
2021-10-07 18:51:50, success, 0.193021
2021-10-07 19:03:47, success, 0.204836
2021-10-07 19:17:45, success, 65.901494
2021-10-07 19:30:48, success, 0.328688
2021-10-07 19:42:07, success, 0.207289
2021-10-07 19:51:07, success, 31.573430
2021-10-07 20:10:05, success, 0.341195
2021-10-07 20:29:27, success, 0.328782
2021-10-07 20:42:08, success, 0.326050
2021-10-07 20:53:28, success, 0.340682
2021-10-07 21:08:58, success, 0.194139
2021-10-07 21:27:08, success, 0.330093
2021-10-07 21:39:42, success, 0.205670
2021-10-07 21:51:05, success, 0.313534
2021-10-07 22:02:40, success, 0.342381
2021-10-07 22:25:29, success, 0.189349
2021-10-07 22:40:06, success, 0.310564
2021-10-07 22:51:16, success, 0.184859
2021-10-07 23:02:45, success, 0.304293
2021-10-07 23:25:34, success, 0.301851
2021-10-07 23:39:23, success, 0.185289
2021-10-07 23:50:36, success, 0.314122
2021-10-08 00:01:55, success, 0.327556
2021-10-08 01:21:14, success, 0.309077
2021-10-08 02:15:25, success, 0.325247
2021-10-08 02:42:22, success, 0.193569
2021-10-08 02:56:03, success, 0.316092
2021-10-08 03:16:29, success, 0.317161
2021-10-08 03:34:33, success, 0.327795
2021-10-08 03:45:30, success, 65.444929
2021-10-08 03:58:26, success, 0.314316
2021-10-08 04:27:43, success, 0.328661
2021-10-08 04:51:35, success, 0.326857
2021-10-08 05:03:34, success, 0.314981
2021-10-08 05:23:11, success, 0.315756
2021-10-08 05:35:12, success, 0.325726
2021-10-08 05:46:33, success, 0.193699
2021-10-08 05:55:47, success, 31.861879
2021-10-08 06:24:03, success, 0.328548
2021-10-08 06:45:03, success, 0.315983
2021-10-08 06:56:25, success, 0.317220
2021-10-08 07:16:33, success, 0.193222
2021-10-08 07:31:45, success, 0.316388
