07/10/2021 12:35:00, 200, 0.313677
07/10/2021 12:36:57, 200, 0.329210
07/10/2021 12:38:20, 200, 0.317082
07/10/2021 12:41:51, 200, 0.315640
07/10/2021 13:19:22, 200, 0.314766
07/10/2021 13:23:30, 200, 0.314803
07/10/2021 13:27:23, 200, 0.190489
07/10/2021 13:34:16, 200, 0.316645
07/10/2021 13:35:39, 200, 0.341229
07/10/2021 13:38:17, 200, 0.204195
